"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V630","2020-03-17 22:00:00","19.000","349.000","2.100","21.500","0.710","1016.600","","0.000","-99.000","-99.000","-99.000","25.700","","18.000",""
"C0U910","2020-03-17 22:00:00","17.000","202.000","0.400","20.300","0.730","1017.000","","0.000","-99.000","-99.000","-99.000","24.700","","15.400",""
"C0U600","2020-03-17 22:00:00","10.000","0.000","0.200","19.500","0.840","1017.600","","0.000","-99.000","-99.000","-99.000","24.000","","16.100",""
"C0G820","2020-03-17 22:00:00","29.000","34.000","1.000","19.600","0.760","1015.600","","0.000","-99.000","-99.000","-99.000","27.000","","17.200",""
"C0R590","2020-03-17 22:00:00","72.000","4.000","1.100","21.200","0.770","1010.500","","0.000","-99.000","-99.000","-99.000","26.500","","17.500",""
"C0A9E0","2020-03-17 22:00:00","26.000","275.000","1.000","18.900","0.750","1017.400","","0.000","-99.000","-99.000","-99.000","25.100","","17.900",""
"C0R480","2020-03-17 22:00:00","57.000","347.000","0.800","21.900","0.690","1011.900","","0.000","-99.000","-99.000","-99.000","27.500","","17.600",""
"C0X300","2020-03-17 22:00:00","70.000","19.000","0.800","18.900","0.850","1010.900","","0.000","-99.000","-99.000","-99.000","26.800","","14.900",""
"C0U970","2020-03-17 22:00:00","7.000","0.000","0.000","-99.000","0.730","1019.500","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R340","2020-03-17 22:00:00","230.000","0.000","0.000","18.100","0.840","992.800","","0.000","-99.000","-99.000","-99.000","25.400","","13.200",""
"C0M750","2020-03-17 22:00:00","10.000","25.000","3.900","20.200","0.710","1017.600","","0.000","-99.000","-99.000","-99.000","25.300","","17.900",""
"C0I110","2020-03-17 22:00:00","161.000","24.000","1.900","20.700","0.740","1001.600","","0.000","-99.000","-99.000","-99.000","26.800","","16.900",""
"C0V370","2020-03-17 22:00:00","74.000","0.000","0.000","18.900","0.870","1011.200","","0.000","-99.000","-99.000","-99.000","27.500","","14.500",""
"C0C690","2020-03-17 22:00:00","242.000","272.000","0.400","15.700","0.830","991.800","","0.000","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0A540","2020-03-17 22:00:00","401.000","0.000","0.000","15.400","0.940","972.600","","0.000","-99.000","-99.000","-99.000","22.800","","14.200",""
"C0SA60","2020-03-17 22:00:00","6.000","323.000","1.000","20.100","0.750","1018.800","","0.000","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0H950","2020-03-17 22:00:00","192.000","0.000","0.000","18.600","0.870","997.300","","0.000","-99.000","-99.000","-99.000","26.700","","14.800",""
"C0O960","2020-03-17 22:00:00","112.000","0.000","0.000","19.500","0.810","1005.000","","0.000","-99.000","-99.000","-99.000","27.600","","16.000",""
"C0E880","2020-03-17 22:00:00","507.000","73.000","2.300","15.300","0.930","961.300","","0.000","-99.000","-99.000","-99.000","24.200","","15.300",""
"C0AH10","2020-03-17 22:00:00","30.000","229.000","2.400","19.800","0.740","1016.000","","0.000","-99.000","-99.000","-99.000","26.300","","18.700",""
"C0R680","2020-03-17 22:00:00","13.000","51.000","1.200","21.800","0.690","1018.400","","0.000","-99.000","-99.000","-99.000","23.800","","19.400",""
"C0X210","2020-03-17 22:00:00","38.000","13.000","2.200","20.100","0.810","1013.000","","0.000","-99.000","-99.000","-99.000","26.300","","15.800",""
"C0D430","2020-03-17 22:00:00","87.000","0.000","0.000","16.600","0.940","1009.000","","0.000","-99.000","-99.000","-99.000","25.200","","14.900",""
"C0AD30","2020-03-17 22:00:00","20.000","260.000","1.500","19.300","0.730","1015.400","","0.000","-99.000","-99.000","-99.000","25.500","","18.000",""
"C0R240","2020-03-17 22:00:00","87.000","29.000","0.600","20.700","0.750","1008.700","","0.000","-99.000","-99.000","-99.000","27.400","","15.400",""
"C0AI30","2020-03-17 22:00:00","26.000","215.000","1.300","19.500","0.800","1017.600","","0.000","-99.000","-99.000","-99.000","25.300","","18.400",""
"C0U960","2020-03-17 22:00:00","1885.000","360.000","1.000","8.800","0.990","817.200","","0.000","-99.000","-99.000","-99.000","16.300","","3.500",""
"C0T9E0","2020-03-17 22:00:00","415.000","215.000","0.400","15.500","0.820","973.600","","0.000","-99.000","-99.000","-99.000","21.400","","12.800",""
"C0D550","2020-03-17 22:00:00","1956.000","0.000","0.000","10.500","0.870","813.800","","0.000","-99.000","-99.000","-99.000","17.900","","8.200",""
"C0C630","2020-03-17 22:00:00","209.000","252.000","0.800","17.000","0.780","995.900","","0.000","-99.000","-99.000","-99.000","23.600","","16.200",""
"C0E740","2020-03-17 22:00:00","27.000","190.000","0.700","17.400","0.950","1010.700","","0.000","-99.000","-99.000","-99.000","23.200","","15.300",""
"C0R650","2020-03-17 22:00:00","29.000","18.000","1.000","22.500","0.710","1017.000","","0.000","-99.000","-99.000","-99.000","26.300","","17.000",""
"C0S750","2020-03-17 22:00:00","2280.000","321.000","0.700","12.300","0.610","776.300","","0.000","-99.000","-99.000","-99.000","17.900","","8.500",""
"C0I370","2020-03-17 22:00:00","671.000","0.000","0.000","17.700","0.750","944.200","","0.000","-99.000","-99.000","-99.000","24.200","","13.300",""
"C0K400","2020-03-17 22:00:00","65.000","15.000","1.300","19.400","0.790","1012.200","","0.000","-99.000","-99.000","-99.000","26.400","","17.200",""
"C0A650","2020-03-17 22:00:00","287.000","0.000","0.000","15.400","0.990","986.500","","0.000","-99.000","-99.000","-99.000","25.300","","12.700",""
"C0U750","2020-03-17 22:00:00","398.000","96.000","1.400","17.100","0.780","973.200","","0.000","-99.000","-99.000","-99.000","19.200","","15.100",""
"C0M730","2020-03-17 22:00:00","40.000","360.000","1.400","20.400","0.740","1013.800","","0.000","-99.000","-99.000","-99.000","28.900","","17.400",""
"C0Z061","2020-03-17 22:00:00","174.000","138.000","0.600","18.400","0.860","1003.500","","0.000","-99.000","-99.000","-99.000","23.800","","11.800",""
"C0M670","2020-03-17 22:00:00","43.000","22.000","1.500","19.900","0.770","1013.600","","0.000","-99.000","-99.000","-99.000","26.700","","17.100",""
"C0I530","2020-03-17 22:00:00","3014.000","234.000","6.600","4.300","1.000","703.400","","-99.000","13.200","212.000","","9.000","","2.400",""
"C0A880","2020-03-17 22:00:00","6.000","0.000","0.200","17.200","0.850","1017.700","","0.000","-99.000","-99.000","-99.000","23.400","","16.500",""
"C0S950","2020-03-17 22:00:00","415.000","226.000","1.500","17.200","0.780","972.100","","0.000","-99.000","-99.000","-99.000","20.600","","13.100",""
"C0X190","2020-03-17 22:00:00","10.000","358.000","1.700","21.300","0.730","1017.700","","0.000","-99.000","-99.000","-99.000","25.200","","19.400",""
"C0A560","2020-03-17 22:00:00","405.000","0.000","0.000","15.700","1.000","973.400","","0.000","-99.000","-99.000","-99.000","24.500","","10.500",""
"C0T9A0","2020-03-17 22:00:00","498.000","319.000","0.700","16.100","0.840","963.500","","0.000","-99.000","-99.000","-99.000","19.800","","12.500",""
"C0AH40","2020-03-17 22:00:00","426.000","0.000","0.100","16.500","0.860","968.500","","0.500","-99.000","-99.000","-99.000","23.600","","14.300",""
"C0X280","2020-03-17 22:00:00","22.000","31.000","3.200","20.500","0.680","1016.800","","0.000","-99.000","-99.000","-99.000","25.100","","18.000",""
"C0V620","2020-03-17 22:00:00","18.000","3.000","1.600","21.300","0.720","1017.000","","0.000","-99.000","-99.000","-99.000","24.900","","17.600",""
"C0H960","2020-03-17 22:00:00","120.000","0.000","0.100","20.000","0.760","1004.100","","0.000","-99.000","-99.000","-99.000","27.000","","17.500",""
"C0M530","2020-03-17 22:00:00","1385.000","152.000","0.700","11.800","0.960","872.100","","0.000","-99.000","-99.000","-99.000","18.600","","9.300",""
"C0R170","2020-03-17 22:00:00","26.000","336.000","0.900","22.000","0.690","1016.400","","0.000","-99.000","-99.000","-99.000","27.900","","16.200",""
"C0I420","2020-03-17 22:00:00","305.000","193.000","0.900","19.400","0.740","984.000","","0.000","-99.000","-99.000","-99.000","26.400","","14.500",""
"C0A640","2020-03-17 22:00:00","241.000","0.000","0.000","15.700","0.860","994.100","","0.000","-99.000","-99.000","-99.000","25.300","","14.300",""
"C0A930","2020-03-17 22:00:00","216.000","310.000","1.600","16.100","0.860","992.900","","0.000","-99.000","-99.000","-99.000","23.800","","15.200",""
"C0F9M0","2020-03-17 22:00:00","230.000","17.000","0.900","17.900","0.820","992.600","","0.000","-99.000","-99.000","-99.000","25.300","","17.300",""
"C0AC40","2020-03-17 22:00:00","1079.000","258.000","6.400","11.400","0.910","897.100","","0.000","-99.000","-99.000","-99.000","18.900","","10.000",""
"C0AI00","2020-03-17 22:00:00","188.000","242.000","1.000","17.400","0.900","998.900","","0.000","-99.000","-99.000","-99.000","26.600","","16.100",""
"C0T9M0","2020-03-17 22:00:00","92.000","292.000","1.700","19.200","0.750","1011.300","","0.000","-99.000","-99.000","-99.000","23.500","","15.000",""
"C0S960","2020-03-17 22:00:00","32.000","270.000","3.600","21.200","0.660","1016.100","","0.000","-99.000","-99.000","-99.000","23.500","","17.200",""
"C0K430","2020-03-17 22:00:00","30.000","12.000","1.500","19.400","0.770","1016.400","","0.000","-99.000","-99.000","-99.000","25.200","","17.800",""
"C0Z170","2020-03-17 22:00:00","199.000","257.000","0.300","18.600","0.830","999.200","","0.000","-99.000","-99.000","-99.000","23.800","","12.700",""
"C0Z100","2020-03-17 22:00:00","36.000","0.000","0.000","16.000","0.980","1017.500","","0.000","-99.000","-99.000","-99.000","24.400","","11.900",""
"C0U710","2020-03-17 22:00:00","1942.000","211.000","0.400","10.100","0.880","810.900","","0.000","-99.000","-99.000","-99.000","14.700","","6.000",""
"C0SA30","2020-03-17 22:00:00","92.000","276.000","1.800","20.500","0.620","1010.200","","0.000","-99.000","-99.000","-99.000","22.500","","17.100",""
"C0V500","2020-03-17 22:00:00","6.000","15.000","0.900","22.800","0.710","1016.700","","0.000","-99.000","-99.000","-99.000","26.400","","20.000",""
"CM0160","2020-03-17 22:00:00","159.000","12.000","0.300","18.400","0.800","1002.400","","0.000","-99.000","-99.000","-99.000","27.900","","16.200",""
"C0V350","2020-03-17 22:00:00","36.000","311.000","0.800","21.100","0.780","1016.000","","0.000","-99.000","-99.000","-99.000","28.300","","15.500",""
"C0W120","2020-03-17 22:00:00","58.000","-99.000","-99.000","19.900","0.720","1012.700","","0.000","-99.000","-99.000","-99.000","23.900","","19.400",""
"C0R470","2020-03-17 22:00:00","103.000","109.000","0.400","21.200","0.720","1007.800","","0.000","-99.000","-99.000","-99.000","27.800","","17.500",""
"C0M770","2020-03-17 22:00:00","164.000","4.000","2.200","18.800","0.850","999.700","","0.000","-99.000","-99.000","-99.000","26.000","","17.700",""
"C0S930","2020-03-17 22:00:00","248.000","301.000","0.600","18.300","0.790","992.300","","0.000","-99.000","-99.000","-99.000","21.200","","13.500",""
"C0F9Y0","2020-03-17 22:00:00","3313.000","249.000","5.900","5.000","0.790","687.600","","0.000","16.900","226.000","","8.000","","2.800",""
"C0E790","2020-03-17 22:00:00","344.000","72.000","1.300","17.400","1.000","979.400","","0.000","-99.000","-99.000","-99.000","24.400","","16.000",""
"C0O810","2020-03-17 22:00:00","161.000","130.000","0.500","21.000","0.890","1000.700","","0.000","-99.000","-99.000","-99.000","27.900","","15.900",""
"C0R520","2020-03-17 22:00:00","18.000","6.000","1.800","22.600","0.740","1017.400","","0.000","-99.000","-99.000","-99.000","25.600","","18.000",""
"C0G880","2020-03-17 22:00:00","92.000","342.000","0.500","19.800","0.750","1008.400","","0.000","-99.000","-99.000","-99.000","26.300","","17.300",""
"C0R260","2020-03-17 22:00:00","76.000","15.000","1.000","22.400","0.610","1010.200","","0.000","-99.000","-99.000","-99.000","28.400","","17.800",""
"C0U950","2020-03-17 22:00:00","1012.000","143.000","2.600","12.300","0.970","907.100","","0.000","-99.000","-99.000","-99.000","18.200","","9.700",""
"C0O860","2020-03-17 22:00:00","38.000","330.000","0.900","21.000","0.870","1014.100","","0.000","-99.000","-99.000","-99.000","27.200","","16.200",""
"C0R320","2020-03-17 22:00:00","7.000","83.000","2.900","21.400","0.690","1018.700","","0.000","-99.000","-99.000","-99.000","26.300","","17.500",""
"C0S980","2020-03-17 22:00:00","901.000","1.000","1.000","14.300","0.960","918.900","","0.000","-99.000","-99.000","-99.000","18.600","","10.700",""
"C0X110","2020-03-17 22:00:00","20.000","17.000","2.000","21.800","0.680","1017.100","","0.000","-99.000","-99.000","-99.000","25.300","","19.100",""
"C0V310","2020-03-17 22:00:00","46.000","48.000","0.900","20.300","0.720","1013.000","","0.000","-99.000","-99.000","-99.000","28.600","","16.900",""
"C0G620","2020-03-17 22:00:00","110.000","301.000","0.500","17.800","0.890","1005.800","","0.000","-99.000","-99.000","-99.000","27.900","","15.800",""
"C0AD50","2020-03-17 22:00:00","84.000","0.000","0.200","18.400","0.990","1010.800","","0.000","-99.000","-99.000","-99.000","25.100","","16.200",""
"C0A9A0","2020-03-17 22:00:00","24.000","313.000","0.500","18.800","0.800","1017.000","","0.000","-99.000","-99.000","-99.000","25.300","","17.300",""
"C0O830","2020-03-17 22:00:00","127.000","135.000","0.500","18.800","0.990","1004.700","","0.000","-99.000","-99.000","-99.000","28.500","","15.400",""
"C0S760","2020-03-17 22:00:00","1621.000","348.000","0.400","9.100","1.000","843.000","","0.000","-99.000","-99.000","-99.000","11.900","","5.700",""
"C0X160","2020-03-17 22:00:00","26.000","340.000","1.500","21.900","0.690","1015.300","","0.000","-99.000","-99.000","-99.000","26.400","","18.100",""
"C0C490","2020-03-17 22:00:00","157.000","182.000","0.300","18.300","0.750","1001.600","","0.000","-99.000","-99.000","-99.000","25.700","","17.000",""
"C0F970","2020-03-17 22:00:00","145.000","2.000","1.600","18.800","0.730","1001.700","","0.000","-99.000","-99.000","-99.000","25.900","","16.700",""
"C0R440","2020-03-17 22:00:00","1654.000","60.000","0.400","9.500","1.000","837.900","","0.000","-99.000","-99.000","-99.000","13.200","","7.600",""
"C0M690","2020-03-17 22:00:00","33.000","29.000","2.300","19.800","0.780","1014.500","","0.000","-99.000","-99.000","-99.000","26.300","","15.900",""
"C0V690","2020-03-17 22:00:00","30.000","30.000","1.400","22.300","0.760","1016.200","","0.000","-99.000","-99.000","-99.000","25.100","","19.900",""
"C0Z210","2020-03-17 22:00:00","126.000","0.000","0.000","17.000","0.990","1007.200","","0.000","-99.000","-99.000","-99.000","22.200","","11.700",""
"C0U770","2020-03-17 22:00:00","5.000","343.000","3.800","19.200","0.810","1019.300","","0.000","-99.000","-99.000","-99.000","22.900","","14.800",""
"C0Z080","2020-03-17 22:00:00","298.000","0.000","0.000","17.100","0.790","986.000","","0.000","-99.000","-99.000","-99.000","22.800","","12.100",""
"C0G640","2020-03-17 22:00:00","17.000","22.000","1.600","19.500","0.720","1019.800","","0.000","-99.000","-99.000","-99.000","25.800","","16.500",""
"C0X200","2020-03-17 22:00:00","61.000","286.000","1.800","19.600","0.870","1011.600","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0U900","2020-03-17 22:00:00","63.000","301.000","0.500","19.400","0.810","1013.300","","0.000","-99.000","-99.000","-99.000","23.600","","15.100",""
"C0Z230","2020-03-17 22:00:00","31.000","295.000","2.300","20.300","0.680","1017.000","","0.000","-99.000","-99.000","-99.000","22.900","","15.800",""
"C0F9O0","2020-03-17 22:00:00","175.000","336.000","0.300","18.900","0.810","998.800","","0.000","-99.000","-99.000","-99.000","27.100","","18.000",""
"C0V670","2020-03-17 22:00:00","20.000","349.000","1.100","22.300","0.710","1016.500","","0.000","-99.000","-99.000","-99.000","25.600","","19.400",""
"C0A870","2020-03-17 22:00:00","685.000","258.000","3.300","13.400","0.930","939.200","","0.000","-99.000","-99.000","-99.000","21.400","","12.800",""
"C0R220","2020-03-17 22:00:00","23.000","2.000","0.600","22.700","0.710","1016.800","","0.000","-99.000","-99.000","-99.000","25.700","","17.200",""
"C0Z220","2020-03-17 22:00:00","589.000","261.000","1.500","15.800","0.990","954.000","","0.000","-99.000","-99.000","-99.000","21.400","","11.100",""
"C0D560","2020-03-17 22:00:00","147.000","167.000","0.500","18.100","0.750","1003.300","","0.000","-99.000","-99.000","-99.000","23.800","","17.100",""
"C0I380","2020-03-17 22:00:00","258.000","0.000","0.000","19.400","0.770","988.800","","0.000","-99.000","-99.000","-99.000","27.200","","16.700",""
"C0Z020","2020-03-17 22:00:00","211.000","230.000","0.900","17.900","0.990","995.300","","0.000","-99.000","-99.000","-99.000","21.600","","11.300",""
"C0Z190","2020-03-17 22:00:00","62.000","306.000","0.900","19.700","0.790","1012.500","","0.000","-99.000","-99.000","-99.000","22.700","","17.000",""
"C0C710","2020-03-17 22:00:00","143.000","131.000","0.400","16.200","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","24.300","","14.000",""
"C0I410","2020-03-17 22:00:00","180.000","17.000","1.600","19.400","0.760","998.200","","0.000","-99.000","-99.000","-99.000","27.100","","16.300",""
"C0M410","2020-03-17 22:00:00","245.000","348.000","1.300","19.600","0.730","986.800","","0.000","-99.000","-99.000","-99.000","28.900","","15.200",""
"C0F9Z0","2020-03-17 22:00:00","3193.000","212.000","2.300","5.600","0.790","697.600","","1.000","11.600","231.000","","8.300","","3.600",""
"C0G810","2020-03-17 22:00:00","26.000","41.000","1.000","20.000","0.680","1016.000","","0.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0U650","2020-03-17 22:00:00","442.000","277.000","0.500","16.900","0.790","969.300","","0.000","-99.000","-99.000","-99.000","22.300","","13.500",""
"C0D660","2020-03-17 22:00:00","65.000","149.000","1.700","18.500","0.760","1012.200","","0.000","-99.000","-99.000","-99.000","22.800","","17.900",""
"C0E540","2020-03-17 22:00:00","32.000","117.000","0.400","17.600","0.840","1016.300","","0.000","-99.000","-99.000","-99.000","24.500","","15.700",""
"C0W170","2020-03-17 22:00:00","42.000","273.000","1.600","13.300","0.940","1014.000","","1.500","-99.000","-99.000","-99.000","15.900","","13.300",""
"C0Z150","2020-03-17 22:00:00","27.000","230.000","2.300","18.500","0.870","1017.500","","0.000","-99.000","-99.000","-99.000","22.600","","13.400",""
"C0S840","2020-03-17 22:00:00","22.000","277.000","2.000","19.400","0.810","1018.900","","0.000","-99.000","-99.000","-99.000","24.500","","15.100",""
"C0H9A0","2020-03-17 22:00:00","1595.000","11.000","0.300","10.900","0.950","849.700","","0.000","-99.000","-99.000","-99.000","20.500","","8.600",""
"C0Z300","2020-03-17 22:00:00","182.000","167.000","0.300","18.000","0.990","1000.700","","0.000","-99.000","-99.000","-99.000","22.900","","11.100",""
"C0G730","2020-03-17 22:00:00","27.000","17.000","1.900","19.100","0.770","1017.000","","0.000","-99.000","-99.000","-99.000","25.700","","17.700",""
"C0V730","2020-03-17 22:00:00","33.000","4.000","1.800","22.500","0.700","1015.900","","0.000","-99.000","-99.000","-99.000","26.300","","18.300",""
"C0SA00","2020-03-17 22:00:00","466.000","283.000","0.800","16.300","0.920","966.900","","0.000","-99.000","-99.000","-99.000","21.100","","12.100",""
"C0S900","2020-03-17 22:00:00","27.000","136.000","0.700","22.200","0.720","1017.300","","0.000","-99.000","-99.000","-99.000","24.300","","17.900",""
"C0C480","2020-03-17 22:00:00","105.000","0.000","0.000","18.700","0.740","1007.700","","0.000","-99.000","-99.000","-99.000","25.600","","17.100",""
"C0UA60","2020-03-17 22:00:00","566.000","221.000","1.500","16.100","0.820","954.700","","0.000","-99.000","-99.000","-99.000","20.200","","12.300",""
"C0A980","2020-03-17 22:00:00","11.000","0.000","0.000","18.600","0.770","1019.400","","0.000","-99.000","-99.000","-99.000","24.800","","16.300",""
"C0C670","2020-03-17 22:00:00","250.000","222.000","0.300","17.200","0.650","991.300","","0.000","-99.000","-99.000","-99.000","23.100","","15.800",""
"C0K550","2020-03-17 22:00:00","15.000","14.000","1.300","19.800","0.740","1017.600","","0.000","-99.000","-99.000","-99.000","25.800","","17.200",""
"C0R350","2020-03-17 22:00:00","35.000","32.000","2.100","21.900","0.710","1015.300","","0.000","-99.000","-99.000","-99.000","25.400","","17.900",""
"C0T9F0","2020-03-17 22:00:00","251.000","331.000","0.400","17.000","0.780","991.400","","0.000","-99.000","-99.000","-99.000","23.500","","14.300",""
"C0D390","2020-03-17 22:00:00","146.000","0.000","0.000","16.600","0.870","1001.600","","0.000","-99.000","-99.000","-99.000","24.700","","15.400",""
"C0E430","2020-03-17 22:00:00","258.000","236.000","0.400","15.800","0.840","993.800","","0.000","-99.000","-99.000","-99.000","23.400","","14.800",""
"C0O990","2020-03-17 22:00:00","18.000","5.000","0.600","20.800","0.790","1016.700","","0.000","-99.000","-99.000","-99.000","27.600","","14.700",""
"CM0010","2020-03-17 22:00:00","68.000","0.000","0.200","18.200","0.730","1012.400","","0.000","-99.000","-99.000","-99.000","26.300","","16.500",""
"C0K500","2020-03-17 22:00:00","12.000","33.000","1.900","19.400","0.770","1016.500","","0.000","-99.000","-99.000","-99.000","26.000","","17.300",""
"C0X260","2020-03-17 22:00:00","39.000","22.000","1.800","19.700","0.810","1015.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.900",""
"C0ACA0","2020-03-17 22:00:00","25.000","255.000","1.200","18.900","0.750","1015.900","","0.000","-99.000","-99.000","-99.000","25.200","","18.300",""
"C0X180","2020-03-17 22:00:00","62.000","1.000","0.500","20.400","0.840","1010.600","","0.000","-99.000","-99.000","-99.000","27.000","","16.100",""
"C0F930","2020-03-17 22:00:00","100.000","0.000","0.200","19.100","0.780","1007.400","","0.000","-99.000","-99.000","-99.000","26.400","","17.600",""
"C0I010","2020-03-17 22:00:00","1562.000","180.000","0.800","11.100","0.980","852.200","","0.000","-99.000","-99.000","-99.000","20.000","","8.800",""
"C0R190","2020-03-17 22:00:00","32.000","10.000","0.800","22.300","0.700","1015.000","","0.000","-99.000","-99.000","-99.000","27.200","","15.800",""
"C0E420","2020-03-17 22:00:00","19.000","149.000","0.700","18.400","0.760","1015.700","","0.000","-99.000","-99.000","-99.000","22.400","","16.700",""
"C0I460","2020-03-17 22:00:00","110.000","30.000","1.300","19.800","0.750","1006.700","","0.000","-99.000","-99.000","-99.000","26.600","","16.900",""
"C0A9F0","2020-03-17 22:00:00","35.000","0.000","0.000","19.200","0.750","1016.200","","0.000","-99.000","-99.000","-99.000","26.200","","17.400",""
"C0F9A0","2020-03-17 22:00:00","425.000","157.000","0.900","18.000","0.880","970.300","","0.000","-99.000","-99.000","-99.000","25.800","","16.900",""
"C0O950","2020-03-17 22:00:00","4.000","339.000","1.500","20.700","0.800","1017.900","","0.000","-99.000","-99.000","-99.000","26.100","","17.300",""
"C0M760","2020-03-17 22:00:00","40.000","9.000","1.400","19.900","0.770","1014.700","","0.000","-99.000","-99.000","-99.000","26.600","","17.000",""
"C0AH70","2020-03-17 22:00:00","34.000","272.000","1.100","19.700","0.630","1016.300","","0.000","-99.000","-99.000","-99.000","26.500","","18.400",""
"C0V250","2020-03-17 22:00:00","298.000","0.000","0.200","18.400","0.850","984.300","","0.000","-99.000","-99.000","-99.000","28.400","","14.700",""
"C0U980","2020-03-17 22:00:00","573.000","304.000","2.600","14.200","0.990","955.200","","0.000","-99.000","-99.000","-99.000","21.200","","13.100",""
"C0S740","2020-03-17 22:00:00","289.000","0.000","0.000","18.100","0.840","988.100","","0.000","-99.000","-99.000","-99.000","21.700","","10.800",""
"C0A940","2020-03-17 22:00:00","49.000","0.000","0.000","16.900","0.830","1014.200","","0.000","-99.000","-99.000","-99.000","24.800","","15.700",""
"C0A920","2020-03-17 22:00:00","196.000","271.000","1.600","16.600","0.920","996.100","","0.000","-99.000","-99.000","-99.000","24.000","","16.400",""
"C0T870","2020-03-17 22:00:00","135.000","0.000","0.000","14.900","0.990","1004.300","","0.000","-99.000","-99.000","-99.000","21.900","","10.600",""
"C0O930","2020-03-17 22:00:00","69.000","173.000","0.400","20.200","0.880","1010.600","","0.000","-99.000","-99.000","-99.000","29.300","","15.000",""
"C0AI40","2020-03-17 22:00:00","37.000","255.000","1.100","18.900","0.750","1015.800","","0.000","-99.000","-99.000","-99.000","24.800","","18.200",""
"C0C460","2020-03-17 22:00:00","482.000","0.000","0.000","15.300","0.870","965.800","","0.000","-99.000","-99.000","-99.000","21.900","","14.700",""
"C0E520","2020-03-17 22:00:00","320.000","68.000","0.400","16.100","0.920","984.100","","0.000","-99.000","-99.000","-99.000","26.100","","13.700",""
"C0T9D0","2020-03-17 22:00:00","7.000","252.000","1.500","20.800","0.670","1019.600","","0.000","-99.000","-99.000","-99.000","24.600","","14.300",""
"C0I390","2020-03-17 22:00:00","1184.000","267.000","1.000","13.300","0.990","890.600","","0.000","-99.000","-99.000","-99.000","20.100","","10.500",""
"C0B020","2020-03-17 22:00:00","86.000","312.000","2.500","17.900","0.860","1008.000","","0.000","-99.000","-99.000","-99.000","27.800","","17.600",""
"CM0170","2020-03-17 22:00:00","106.000","178.000","0.400","19.000","0.840","1008.000","","0.000","-99.000","-99.000","-99.000","25.700","","15.800",""
"C0F860","2020-03-17 22:00:00","2215.000","227.000","0.900","10.800","0.880","783.600","","0.000","-99.000","-99.000","-99.000","16.900","","8.400",""
"C0U890","2020-03-17 22:00:00","116.000","249.000","0.900","19.200","0.900","1007.100","","0.000","-99.000","-99.000","-99.000","23.700","","14.700",""
"C0G800","2020-03-17 22:00:00","15.000","34.000","3.700","19.500","0.760","1017.300","","0.000","-99.000","-99.000","-99.000","26.000","","17.900",""
"C0F850","2020-03-17 22:00:00","379.000","303.000","0.400","17.400","0.870","975.700","","0.000","-99.000","-99.000","-99.000","24.900","","15.000",""
"C0AH50","2020-03-17 22:00:00","275.000","238.000","0.400","17.000","0.890","987.700","","0.000","-99.000","-99.000","-99.000","23.100","","16.100",""
"C0Z160","2020-03-17 22:00:00","124.000","0.000","0.000","17.600","0.830","1009.100","","0.000","-99.000","-99.000","-99.000","22.600","","12.800",""
"C0R540","2020-03-17 22:00:00","17.000","25.000","2.000","23.300","0.620","1016.900","","0.000","-99.000","-99.000","-99.000","25.800","","18.700",""
"C0K480","2020-03-17 22:00:00","56.000","8.000","2.900","19.100","0.830","1012.300","","0.000","-99.000","-99.000","-99.000","25.600","","17.300",""
"C0H890","2020-03-17 22:00:00","440.000","0.000","0.000","19.200","0.710","968.300","","0.000","-99.000","-99.000","-99.000","25.300","","19.200",""
"C0S770","2020-03-17 22:00:00","375.000","306.000","0.600","17.100","0.890","976.700","","0.000","-99.000","-99.000","-99.000","21.900","","12.900",""
"C0X230","2020-03-17 22:00:00","29.000","5.000","1.900","19.300","0.770","1017.100","","0.000","-99.000","-99.000","-99.000","25.100","","16.600",""
"C0B010","2020-03-17 22:00:00","38.000","197.000","1.000","18.400","0.820","1013.100","","0.000","-99.000","-99.000","-99.000","25.700","","15.400",""
"C0I360","2020-03-17 22:00:00","300.000","321.000","1.200","19.100","0.730","983.900","","0.000","-99.000","-99.000","-99.000","25.600","","16.200",""
"C0M810","2020-03-17 22:00:00","1354.000","165.000","2.000","12.200","0.990","869.700","","0.000","-99.000","-99.000","-99.000","18.800","","9.600",""
"C0AC80","2020-03-17 22:00:00","40.000","0.000","0.000","17.900","0.820","1014.900","","0.000","-99.000","-99.000","-99.000","26.000","","15.600",""
"CM0140","2020-03-17 22:00:00","26.000","329.000","0.800","21.000","0.590","1017.600","","0.000","-99.000","-99.000","-99.000","23.400","","17.100",""
"C0SA20","2020-03-17 22:00:00","857.000","341.000","1.600","14.200","0.930","923.600","","0.000","-99.000","-99.000","-99.000","17.000","","11.000",""
"C0K490","2020-03-17 22:00:00","91.000","44.000","0.900","19.400","0.770","1008.300","","0.000","-99.000","-99.000","-99.000","27.000","","16.500",""
